uxuR	gntP	1
uxuR	uidA	1
uxuR	uidB	1
uxuR	uidC	1
uxuR	uxuA	1
uxuR	uxuB	1
uidR	uidA	1
uidR	uidB	1
uidR	uidC	1
exuR	uxuR	1
exuR	uxuA	1
exuR	uxuB	1
exuR	uxaB	1
exuR	exuT	1
exuR	uxaC	1
exuR	uxaA	1
crp	gntP	1
crp	uxuR	1
crp	uidA	1
crp	uidB	1
crp	uidC	1
crp	uxuA	1
crp	uxuB	1
crp	uxaB	1
crp	exuT	1
crp	uxaC	1
crp	uxaA	1
crp	yhfA	1
crp	cstA	1
crp	cyaR	1
crp	glgA	1
crp	hofP	1
crp	ubiG	1
crp	sfsA	1
crp	mpl	1
crp	ychH	1
crp	xseA	1
crp	ivbL	1
crp	azuC	1
crp	agp	1
crp	trxA	1
crp	hofB	1
crp	sohB	1
crp	yeiA	1
crp	spf	1
crp	hofM	1
crp	glgS	1
crp	glgP	1
crp	cpdB	1
crp	dksA	1
crp	hofN	1
crp	ompA	1
crp	glpG	1
crp	speC	1
crp	ykgR	1
crp	glpE	1
crp	yeiT	1
crp	glgC	1
crp	cyaA	1
crp	ilvN	1
crp	ilvB	1
crp	hofC	1
crp	ppdD	1
crp	hofO	1
crp	grpE	1
crp	tam	1
crp	lsrR	1
crp	lsrD	1
crp	lsrB	1
crp	lsrG	1
crp	lsrA	1
crp	lsrF	1
crp	lsrC	1
crp	lsrK	1
crp	uhpT	1
crp	araJ	1
crp	araC	1
crp	araB	1
crp	araE	1
crp	araF	1
crp	araA	1
crp	araH	1
crp	araG	1
crp	araD	1
crp	xylA	1
crp	xylB	1
crp	xylR	1
crp	xylG	1
crp	xylH	1
crp	xylF	1
crp	fucA	1
crp	fucR	1
crp	fucI	1
crp	fucO	1
crp	fucU	1
crp	fucK	1
crp	fucP	1
crp	ugpE	1
crp	malK	1
crp	malT	1
crp	lamB	1
crp	malM	1
crp	malE	1
crp	malG	1
crp	malF	1
crp	malS	1
crp	dgsA	1
crp	ynfK	1
crp	ptsH	1
crp	ptsI	1
crp	crr	1
crp	manY	1
lsrR	tam	1
lsrR	lsrD	1
lsrR	lsrB	1
lsrR	lsrG	1
lsrR	lsrA	1
lsrR	lsrF	1
lsrR	lsrC	1
lsrR	lsrK	1
uhpA	uhpT	1
araC	araJ	1
araC	araB	1
araC	araE	1
araC	araF	1
araC	araA	1
araC	araH	1
araC	araG	1
araC	araD	1
araC	xylA	1
araC	xylB	1
xylR	xylA	1
xylR	xylB	1
xylR	xylG	1
xylR	xylH	1
xylR	xylF	1
fucR	fucA	1
fucR	fucI	1
fucR	fucO	1
fucR	fucU	1
fucR	fucK	1
fucR	fucP	1
malT	malK	1
malT	lamB	1
malT	malM	1
malT	malE	1
malT	malG	1
malT	malF	1
malT	malS	1
dgsA	malT	1
dgsA	ynfK	1
dgsA	ptsH	1
dgsA	ptsI	1
dgsA	crr	1
dgsA	manY	1
gntP	uxuR	0
gntP	uidA	0
gntP	uidB	0
gntP	uidR	0
gntP	uidC	0
gntP	uxuA	0
gntP	exuR	0
gntP	uxuB	0
gntP	uxaB	0
gntP	exuT	0
gntP	uxaC	0
gntP	uxaA	0
gntP	crp	0
gntP	yhfA	0
gntP	cstA	0
gntP	cyaR	0
gntP	glgA	0
gntP	hofP	0
gntP	ubiG	0
gntP	sfsA	0
gntP	mpl	0
gntP	ychH	0
gntP	xseA	0
gntP	ivbL	0
gntP	azuC	0
gntP	agp	0
gntP	trxA	0
gntP	hofB	0
gntP	sohB	0
gntP	yeiA	0
gntP	spf	0
gntP	hofM	0
gntP	glgS	0
gntP	glgP	0
gntP	cpdB	0
gntP	dksA	0
gntP	hofN	0
gntP	ompA	0
gntP	glpG	0
gntP	speC	0
gntP	ykgR	0
gntP	glpE	0
gntP	yeiT	0
gntP	glgC	0
gntP	cyaA	0
gntP	ilvN	0
gntP	ilvB	0
gntP	hofC	0
gntP	ppdD	0
gntP	hofO	0
gntP	grpE	0
gntP	tam	0
gntP	lsrR	0
gntP	lsrD	0
gntP	lsrB	0
gntP	lsrG	0
gntP	lsrA	0
gntP	lsrF	0
gntP	lsrC	0
gntP	lsrK	0
gntP	uhpT	0
gntP	uhpA	0
gntP	araJ	0
gntP	araC	0
gntP	araB	0
gntP	araE	0
gntP	araF	0
gntP	araA	0
gntP	araH	0
gntP	araG	0
gntP	araD	0
gntP	xylA	0
gntP	xylB	0
gntP	xylR	0
gntP	xylG	0
gntP	xylH	0
gntP	xylF	0
gntP	fucA	0
gntP	fucR	0
gntP	fucI	0
gntP	fucO	0
gntP	fucU	0
gntP	fucK	0
gntP	fucP	0
gntP	ugpE	0
gntP	malK	0
gntP	malT	0
gntP	lamB	0
gntP	malM	0
gntP	malE	0
gntP	malG	0
gntP	malF	0
gntP	malS	0
gntP	dgsA	0
gntP	ynfK	0
gntP	ptsH	0
gntP	ptsI	0
gntP	crr	0
gntP	manY	0
uxuR	uidR	0
uxuR	exuR	0
uxuR	uxaB	0
uxuR	exuT	0
uxuR	uxaC	0
uxuR	uxaA	0
uxuR	crp	0
uxuR	yhfA	0
uxuR	cstA	0
uxuR	cyaR	0
uxuR	glgA	0
uxuR	hofP	0
uxuR	ubiG	0
uxuR	sfsA	0
uxuR	mpl	0
uxuR	ychH	0
uxuR	xseA	0
uxuR	ivbL	0
uxuR	azuC	0
uxuR	agp	0
uxuR	trxA	0
uxuR	hofB	0
uxuR	sohB	0
uxuR	yeiA	0
uxuR	spf	0
uxuR	hofM	0
uxuR	glgS	0
uxuR	glgP	0
uxuR	cpdB	0
uxuR	dksA	0
uxuR	hofN	0
uxuR	ompA	0
uxuR	glpG	0
uxuR	speC	0
uxuR	ykgR	0
uxuR	glpE	0
uxuR	yeiT	0
uxuR	glgC	0
uxuR	cyaA	0
uxuR	ilvN	0
uxuR	ilvB	0
uxuR	hofC	0
uxuR	ppdD	0
uxuR	hofO	0
uxuR	grpE	0
uxuR	tam	0
uxuR	lsrR	0
uxuR	lsrD	0
uxuR	lsrB	0
uxuR	lsrG	0
uxuR	lsrA	0
uxuR	lsrF	0
uxuR	lsrC	0
uxuR	lsrK	0
uxuR	uhpT	0
uxuR	uhpA	0
uxuR	araJ	0
uxuR	araC	0
uxuR	araB	0
uxuR	araE	0
uxuR	araF	0
uxuR	araA	0
uxuR	araH	0
uxuR	araG	0
uxuR	araD	0
uxuR	xylA	0
uxuR	xylB	0
uxuR	xylR	0
uxuR	xylG	0
uxuR	xylH	0
uxuR	xylF	0
uxuR	fucA	0
uxuR	fucR	0
uxuR	fucI	0
uxuR	fucO	0
uxuR	fucU	0
uxuR	fucK	0
uxuR	fucP	0
uxuR	ugpE	0
uxuR	malK	0
uxuR	malT	0
uxuR	lamB	0
uxuR	malM	0
uxuR	malE	0
uxuR	malG	0
uxuR	malF	0
uxuR	malS	0
uxuR	dgsA	0
uxuR	ynfK	0
uxuR	ptsH	0
uxuR	ptsI	0
uxuR	crr	0
uxuR	manY	0
uidA	gntP	0
uidA	uxuR	0
uidA	uidB	0
uidA	uidR	0
uidA	uidC	0
uidA	uxuA	0
uidA	exuR	0
uidA	uxuB	0
uidA	uxaB	0
uidA	exuT	0
uidA	uxaC	0
uidA	uxaA	0
uidA	crp	0
uidA	yhfA	0
uidA	cstA	0
uidA	cyaR	0
uidA	glgA	0
uidA	hofP	0
uidA	ubiG	0
uidA	sfsA	0
uidA	mpl	0
uidA	ychH	0
uidA	xseA	0
uidA	ivbL	0
uidA	azuC	0
uidA	agp	0
uidA	trxA	0
uidA	hofB	0
uidA	sohB	0
uidA	yeiA	0
uidA	spf	0
uidA	hofM	0
uidA	glgS	0
uidA	glgP	0
uidA	cpdB	0
uidA	dksA	0
uidA	hofN	0
uidA	ompA	0
uidA	glpG	0
uidA	speC	0
uidA	ykgR	0
uidA	glpE	0
uidA	yeiT	0
uidA	glgC	0
uidA	cyaA	0
uidA	ilvN	0
uidA	ilvB	0
uidA	hofC	0
uidA	ppdD	0
uidA	hofO	0
uidA	grpE	0
uidA	tam	0
uidA	lsrR	0
uidA	lsrD	0
uidA	lsrB	0
uidA	lsrG	0
uidA	lsrA	0
uidA	lsrF	0
uidA	lsrC	0
uidA	lsrK	0
uidA	uhpT	0
uidA	uhpA	0
uidA	araJ	0
uidA	araC	0
uidA	araB	0
uidA	araE	0
uidA	araF	0
uidA	araA	0
uidA	araH	0
uidA	araG	0
uidA	araD	0
uidA	xylA	0
uidA	xylB	0
uidA	xylR	0
uidA	xylG	0
uidA	xylH	0
uidA	xylF	0
uidA	fucA	0
uidA	fucR	0
uidA	fucI	0
uidA	fucO	0
uidA	fucU	0
uidA	fucK	0
uidA	fucP	0
uidA	ugpE	0
uidA	malK	0
uidA	malT	0
uidA	lamB	0
uidA	malM	0
uidA	malE	0
uidA	malG	0
uidA	malF	0
uidA	malS	0
uidA	dgsA	0
uidA	ynfK	0
uidA	ptsH	0
uidA	ptsI	0
uidA	crr	0
uidA	manY	0
uidB	gntP	0
uidB	uxuR	0
uidB	uidA	0
uidB	uidR	0
uidB	uidC	0
uidB	uxuA	0
uidB	exuR	0
uidB	uxuB	0
uidB	uxaB	0
uidB	exuT	0
uidB	uxaC	0
uidB	uxaA	0
uidB	crp	0
uidB	yhfA	0
uidB	cstA	0
uidB	cyaR	0
uidB	glgA	0
uidB	hofP	0
uidB	ubiG	0
uidB	sfsA	0
uidB	mpl	0
uidB	ychH	0
uidB	xseA	0
uidB	ivbL	0
uidB	azuC	0
uidB	agp	0
uidB	trxA	0
uidB	hofB	0
uidB	sohB	0
uidB	yeiA	0
uidB	spf	0
uidB	hofM	0
uidB	glgS	0
uidB	glgP	0
uidB	cpdB	0
uidB	dksA	0
uidB	hofN	0
uidB	ompA	0
uidB	glpG	0
uidB	speC	0
uidB	ykgR	0
uidB	glpE	0
uidB	yeiT	0
uidB	glgC	0
uidB	cyaA	0
uidB	ilvN	0
uidB	ilvB	0
uidB	hofC	0
uidB	ppdD	0
uidB	hofO	0
uidB	grpE	0
uidB	tam	0
