crp	murQ	1
crp	agaV	1
crp	marA	1
crp	mhpE	1
crp	modC	1
crp	deoC	1
crp	sucA	1
crp	fepA	1
crp	prpC	1
crp	sgbE	1
crp	glpQ	1
crp	malI	1
crp	nirB	1
crp	gntT	1
crp	yiaN	1
crp	tdcD	1
crp	nanT	1
crp	lsrR	1
crp	glpG	1
crp	cyoC	1
crp	aceB	1
crp	glpK	1
crp	relA	1
crp	rhaR	1
crp	chbG	1
crp	sbmC	1
crp	prpB	1
crp	csgE	1
crp	focA	1
crp	ulaB	1
crp	sdhA	1
crp	argG	1
crp	sdhB	1
crp	bglB	1
crp	entH	1
crp	mhpF	1
crp	cdd	1
crp	glpB	1
crp	pflB	1
crp	glpX	1
crp	galM	1
crp	dadX	1
crp	mdh	1
crp	psiE	1
crp	gatY	1
crp	ilvN	1
crp	aceE	1
crp	nirC	1
crp	gapA	1
crp	fixA	1
crp	caiF	1
crp	cirA	1
crp	glnG	1
crp	hyfA	1
crp	hyfJ	1
crp	nrdB	1
crp	pncB	1
crp	glgP	1
crp	hyfD	1
crp	tnaC	1
crp	tdcF	1
crp	yjcH	1
crp	gntU	1
crp	dadA	1
crp	malG	1
crp	sohB	1
crp	uidB	1
crp	ubiG	1
crp	rbsR	1
crp	rbsC	1
crp	chbC	1
crp	fis	1
crp	cyoA	1
crp	sodA	1
crp	nagA	1
crp	rbsA	1
crp	mhpA	1
crp	mtlD	1
crp	rhaB	1
crp	glgS	1
crp	nagB	1
crp	gltB	1
marA	yhiD	1
marA	poxB	1
marA	rfaZ	1
marA	sodA	1
iclR	aceB	1
lexA	sbmC	1
lexA	mraY	1
lexA	umuD	1
lexA	insK	1
lexA	murC	1
lexA	dinG	1
caiF	fixA	1
glnG	yhdX	1
glnG	ddpX	1
ulaR	ulaB	1
argP	nrdB	1
argP	dnaA	1
rbsR	rbsC	1
rbsR	rbsA	1
fis	crp	1
fis	marA	1
fis	deoC	1
fis	glpQ	1
fis	nirB	1
fis	nanT	1
fis	bglB	1
fis	glpB	1
fis	pflB	1
fis	nirC	1
fis	glnG	1
fis	nrdB	1
fis	yjcH	1
fis	malG	1
fis	proL	1
fis	mtlD	1
narP	nirB	1
narP	nirC	1
dnaA	nrdB	1
murQ	crp	0
murQ	agaV	0
murQ	marA	0
murQ	mhpE	0
murQ	modC	0
murQ	deoC	0
murQ	sucA	0
murQ	fepA	0
murQ	prpC	0
murQ	sgbE	0
murQ	glpQ	0
murQ	malI	0
murQ	nirB	0
murQ	gntT	0
murQ	yiaN	0
murQ	tdcD	0
murQ	nanT	0
murQ	lsrR	0
murQ	glpG	0
murQ	cyoC	0
murQ	yhiD	0
murQ	aceB	0
murQ	glpK	0
murQ	relA	0
murQ	rhaR	0
murQ	chbG	0
murQ	sbmC	0
murQ	prpB	0
murQ	poxB	0
murQ	csgE	0
murQ	focA	0
murQ	ulaB	0
murQ	sdhA	0
murQ	rfaZ	0
murQ	argG	0
murQ	sdhB	0
murQ	bglB	0
murQ	entH	0
murQ	mhpF	0
murQ	cdd	0
murQ	glpB	0
murQ	iclR	0
murQ	pflB	0
murQ	glpX	0
murQ	galM	0
murQ	dadX	0
murQ	mdh	0
murQ	psiE	0
murQ	lexA	0
murQ	gatY	0
murQ	ilvN	0
murQ	aceE	0
