metJ	metB	1
metJ	yeiB	1
metJ	metF	1
metJ	metQ	1
metJ	folE	1
metJ	metN	1
metJ	metC	1
metJ	metA	1
metJ	metI	1
metB	metJ	0
metB	yeiB	0
metB	metF	0
metB	metQ	0
metB	folE	0
metB	metN	0
metB	metC	0
metB	metA	0
metB	metI	0
yeiB	metB	0
yeiB	metJ	0
yeiB	metF	0
yeiB	metQ	0
yeiB	folE	0
yeiB	metN	0
yeiB	metC	0
yeiB	metA	0
yeiB	metI	0
metF	metB	0
metF	metJ	0
metF	yeiB	0
metF	metQ	0
metF	folE	0
metF	metN	0
metF	metC	0
metF	metA	0
metF	metI	0
metQ	metB	0
metQ	metJ	0
metQ	yeiB	0
metQ	metF	0
metQ	folE	0
metQ	metN	0
metQ	metC	0
metQ	metA	0
metQ	metI	0
folE	metB	0
folE	metJ	0
folE	yeiB	0
folE	metF	0
folE	metQ	0
folE	metN	0
folE	metC	0
folE	metA	0
folE	metI	0
metN	metB	0
metN	metJ	0
metN	yeiB	0
metN	metF	0
metN	metQ	0
metN	folE	0
metN	metC	0
metN	metA	0
metN	metI	0
metC	metB	0
metC	metJ	0
metC	yeiB	0
metC	metF	0
metC	metQ	0
metC	folE	0
metC	metN	0
metC	metA	0
metC	metI	0
metA	metB	0
metA	metJ	0
metA	yeiB	0
metA	metF	0
metA	metQ	0
metA	folE	0
metA	metN	0
metA	metC	0
metA	metI	0
metI	metB	0
metI	metJ	0
metI	yeiB	0
metI	metF	0
metI	metQ	0
metI	folE	0
metI	metN	0
metI	metC	0
metI	metA	0
